chrom	start	end	sample	hap_index	S*_start	S*_end	post_null	post_src1	post_src2
21	27230000	27280000	NA07051	2	27230157	27242507	0.9999908	3.49e-06	5.71e-06
21	27900000	27950000	NA07051	1	27924217	27946977	0.99996214	3.96e-06	3.39e-05
21	28810000	28860000	NA07051	1	28830541	28847265	0.99999676	1.19e-06	2.06e-06
21	28840000	28890000	NA07051	1	28846775	28870626	0.99999724	6.5e-07	2.12e-06
21	28910000	28960000	NA07051	2	28938870	28952619	0.99999214	2.47e-06	5.39e-06
21	28920000	28970000	NA07051	2	28938870	28952619	0.99999214	2.47e-06	5.39e-06
21	29750000	29800000	NA07051	2	29783039	29797706	0.99999824	7.4e-07	1.02e-06
21	30260000	30310000	NA07051	1	30268558	30286849	0.99999113	5.55e-06	3.32e-06
21	30270000	30320000	NA07051	1	30272246	30286849	0.99999067	5.2e-06	4.14e-06
21	30400000	30450000	NA07051	1	30428218	30444607	0.99999044	4.65e-06	4.91e-06
21	30440000	30490000	NA07051	1	30444607	30459990	0.99999826	5.8e-07	1.16e-06
21	30490000	30540000	NA07051	1	30527999	30538174	0.99999943	1.6e-07	4.1e-07
21	30490000	30540000	NA07051	2	30496141	30511302	0.99999889	2.7e-07	8.4e-07
21	30500000	30550000	NA07051	2	30501060	30511302	0.99999831	4.7e-07	1.22e-06
21	30580000	30630000	NA07051	1	30587265	30600189	0.9999993	2.1e-07	4.9e-07
21	30670000	30720000	NA07051	2	30676316	30694006	0.99997039	7.85e-06	2.176e-05
21	30700000	30750000	NA07051	2	30720971	30731498	0.99999187	1.88e-06	6.25e-06
21	30720000	30770000	NA07051	1	30736145	30756794	0.99999714	8.5e-07	2.02e-06
21	31170000	31220000	NA07051	2	31197028	31217962	0.99999783	6.1e-07	1.56e-06
21	31180000	31230000	NA07051	2	31197028	31217962	0.99999783	6.1e-07	1.56e-06
21	31190000	31240000	NA07051	2	31197028	31217962	0.99999783	6.1e-07	1.56e-06
21	31220000	31270000	NA07051	2	31254103	31265614	0.99999542	7.9e-07	3.79e-06
21	31230000	31280000	NA07051	2	31254103	31265614	0.99999542	7.9e-07	3.79e-06
21	31240000	31290000	NA07051	2	31254103	31265614	0.99999542	7.9e-07	3.79e-06
21	31250000	31300000	NA07051	2	31254103	31265614	0.99999542	7.9e-07	3.79e-06
21	32480000	32530000	NA07051	1	32514576	32526525	0.99999633	1.37e-06	2.3e-06
21	32490000	32540000	NA07051	1	32514576	32526525	0.99999633	1.37e-06	2.3e-06
21	32500000	32550000	NA07051	1	32514576	32526525	0.99999633	1.37e-06	2.3e-06
21	32660000	32710000	NA07051	1	32685061	32706047	0.99999214	2.75e-06	5.1e-06
21	32880000	32930000	NA07051	1	32903062	32921343	0.99999286	2.26e-06	4.88e-06
21	32890000	32940000	NA07051	1	32903062	32921343	0.99999286	2.26e-06	4.88e-06
21	32900000	32950000	NA07051	1	32903062	32921343	0.99999286	2.26e-06	4.88e-06
21	33400000	33450000	NA07051	1	33400910	33419812	0.99992755	4.353e-05	2.892e-05
21	33430000	33480000	NA07051	1	33461278	33478686	0.9999977	6.2e-07	1.68e-06
21	33440000	33490000	NA07051	1	33461278	33478686	0.9999977	6.2e-07	1.68e-06
21	33450000	33500000	NA07051	1	33461278	33478686	0.9999977	6.2e-07	1.68e-06
21	33650000	33700000	NA07051	2	33656010	33670219	0.99999462	1.16e-06	4.22e-06
21	34340000	34390000	NA07051	2	34353855	34369761	0.99999903	2.9e-07	6.9e-07
21	34350000	34400000	NA07051	1	34377815	34393046	0.99999781	7.5e-07	1.44e-06
21	34350000	34400000	NA07051	2	34353855	34369761	0.99999903	2.9e-07	6.9e-07
21	34540000	34590000	NA07051	2	34545436	34566185	0.99999871	4.6e-07	8.2e-07
21	35190000	35240000	NA07051	1	35221329	35235613	0.99999526	1.18e-06	3.57e-06
21	35310000	35360000	NA07051	2	35337672	35350902	0.9999988	3.3e-07	8.8e-07
21	35680000	35730000	NA07051	2	35700659	35718022	0.9999981	5.9e-07	1.31e-06
21	36180000	36230000	NA07051	2	36210100	36220734	0.99999764	6.7e-07	1.69e-06
21	36290000	36340000	NA07051	2	36293261	36313618	0.99999437	3.49e-06	2.14e-06
21	36370000	36420000	NA07051	2	36402891	36419920	0.99999935	1.8e-07	4.7e-07
21	36430000	36480000	NA07051	1	36466014	36479773	0.99999775	6.4e-07	1.62e-06
21	36730000	36780000	NA07051	1	36730285	36744868	0.99998457	5.2e-06	1.023e-05
21	36930000	36980000	NA07051	2	36965104	36976205	0.99999737	7.9e-07	1.84e-06
21	36940000	36990000	NA07051	2	36965104	36976205	0.99999737	7.9e-07	1.84e-06
21	37020000	37070000	NA07051	2	37025243	37043654	0.99988985	6.576e-05	4.439e-05
21	37440000	37490000	NA07051	2	37471051	37485144	0.99999905	2e-07	7.5e-07
21	37780000	37830000	NA07051	1	37809994	37826310	0.99999668	6.9e-07	2.62e-06
21	38020000	38070000	NA07051	2	38022514	38037118	0.99999879	4.4e-07	7.8e-07
21	38350000	38400000	NA07051	2	38381464	38399356	0.99999897	3.6e-07	6.7e-07
21	38360000	38410000	NA07051	1	38376121	38389212	0.99999804	5.6e-07	1.39e-06
21	38460000	38510000	NA07051	1	38475164	38490851	0.9999988	4.3e-07	7.6e-07
21	38470000	38520000	NA07051	1	38475164	38490851	0.9999988	4.3e-07	7.6e-07
21	38620000	38670000	NA07051	2	38650485	38662099	0.99999909	1.9e-07	7.3e-07
21	38630000	38680000	NA07051	2	38650485	38662099	0.99999909	1.9e-07	7.3e-07
21	38840000	38890000	NA07051	1	38877503	38889959	0.99999157	2.55e-06	5.89e-06
21	38850000	38900000	NA07051	1	38877503	38896141	0.99998581	3.99e-06	1.02e-05
21	38900000	38950000	NA07051	1	38900513	38923256	0.99999948	1.3e-07	3.9e-07
21	38900000	38950000	NA07051	2	38928100	38946443	0.99999698	7.9e-07	2.22e-06
21	39190000	39240000	NA07051	1	39208744	39222120	0.99999865	3e-07	1.05e-06
21	39230000	39280000	NA07051	1	39243481	39267348	0.99999729	7.3e-07	1.98e-06
21	39240000	39290000	NA07051	1	39243481	39267348	0.99999729	7.3e-07	1.98e-06
21	39250000	39300000	NA07051	1	39250133	39267348	0.99999903	2.4e-07	7.3e-07
21	39800000	39850000	NA07051	2	39828318	39847563	0.99999407	1.81e-06	4.12e-06
21	39810000	39860000	NA07051	2	39828318	39847563	0.99999407	1.81e-06	4.12e-06
21	39960000	40010000	NA07051	2	39960483	39983251	0.99999957	1.3e-07	3e-07
21	40290000	40340000	NA07051	2	40325715	40338946	0.99999686	1.22e-06	1.92e-06
21	40300000	40350000	NA07051	2	40325715	40342021	0.99999661	6.4e-07	2.75e-06
21	40500000	40550000	NA07051	2	40507536	40522228	0.99999926	2.4e-07	5e-07
21	40800000	40850000	NA07051	1	40823465	40840627	0.99999822	4.3e-07	1.35e-06
21	40810000	40860000	NA07051	1	40823465	40840627	0.99999822	4.3e-07	1.35e-06
21	40820000	40870000	NA07051	1	40823465	40840627	0.99999822	4.3e-07	1.35e-06
21	41350000	41400000	NA07051	1	41377415	41395257	0.99999639	4.6e-07	3.15e-06
21	42160000	42210000	NA07051	1	42187777	42201145	0.99998412	9.15e-06	6.74e-06
21	42170000	42220000	NA07051	1	42187777	42201145	0.99998412	9.15e-06	6.74e-06
21	42500000	42550000	NA07051	1	42505287	42520134	0.99999659	1.38e-06	2.03e-06
21	43010000	43060000	NA07051	2	43039840	43055790	0.9999992	2.6e-07	5.4e-07
21	43020000	43070000	NA07051	1	43045965	43057111	0.99999891	3.9e-07	7e-07
21	43420000	43470000	NA07051	2	43439732	43454844	0.99999877	2.8e-07	9.4e-07
21	43740000	43790000	NA07051	1	43747236	43764907	0.99999888	3.4e-07	7.8e-07
21	43880000	43930000	NA07051	2	43880500	43898195	0.99999901	3.3e-07	6.5e-07
21	43990000	44040000	NA07051	2	44005002	44025772	0.99999959	1.2e-07	2.9e-07
21	44350000	44400000	NA07051	2	44350854	44362015	0.99999931	2e-07	4.9e-07
21	44470000	44520000	NA07051	2	44480115	44496941	0.99999882	4.3e-07	7.4e-07
21	45290000	45340000	NA07051	2	45291099	45306100	0.99999637	1.93e-06	1.7e-06
21	45350000	45400000	NA07051	1	45350031	45369535	0.99999888	2.4e-07	8.8e-07
21	45800000	45850000	NA07051	2	45833694	45847625	0.99999867	4e-07	9.3e-07
21	46360000	46410000	NA07051	1	46389212	46404449	0.99999723	1.48e-06	1.28e-06
21	47010000	47060000	NA07051	2	47015448	47032358	0.99999928	2.4e-07	4.8e-07
21	47550000	47600000	NA07051	2	47575748	47592345	0.99999919	3.1e-07	5.1e-07
21	48030000	48080000	NA07051	2	48033139	48049518	0.9999922	7.1e-07	7.09e-06
21	48060000	48110000	NA07051	2	48082324	48106311	0.99999833	3e-07	1.37e-06
21	48070000	48120000	NA07051	2	48082324	48106311	0.99999833	3e-07	1.37e-06
21	48080000	48130000	NA07051	2	48082324	48106311	0.99999833	3e-07	1.37e-06
21	15190000	15240000	NA07056	1	15222996	15238372	0.99999952	1.3e-07	3.4e-07
21	15810000	15860000	NA07056	1	15813538	15833994	0.99997584	8.87e-06	1.528e-05
21	17530000	17580000	NA07056	2	17561426	17577988	0.99999782	8.2e-07	1.35e-06
21	17590000	17640000	NA07056	1	17610852	17624130	0.99999773	4e-07	1.88e-06
21	18270000	18320000	NA07056	2	18272136	18287294	0.99999947	1.7e-07	3.6e-07
21	18870000	18920000	NA07056	2	18871455	18891210	0.99999916	2.1e-07	6.3e-07
21	19400000	19450000	NA07056	1	19414113	19430935	0.99999246	1.43e-06	6.11e-06
21	19410000	19460000	NA07056	1	19414113	19430935	0.99999246	1.43e-06	6.11e-06
21	20240000	20290000	NA07056	2	20243319	20254857	0.99999805	8.4e-07	1.1e-06
21	20690000	20740000	NA07056	1	20712858	20732472	0.99999794	5e-07	1.56e-06
21	20780000	20830000	NA07056	2	20781514	20804282	0.99999339	2.06e-06	4.55e-06
21	20830000	20880000	NA07056	2	20866181	20877659	0.99999375	1.67e-06	4.58e-06
21	20840000	20890000	NA07056	2	20866181	20877659	0.99999375	1.67e-06	4.58e-06
21	21330000	21380000	NA07056	1	21357365	21376801	0.99999587	1.73e-06	2.4e-06
21	21720000	21770000	NA07056	1	21724015	21742922	0.99999879	2e-07	1.01e-06
21	21750000	21800000	NA07056	1	21781915	21795214	0.99999934	1.9e-07	4.7e-07
21	21760000	21810000	NA07056	1	21781915	21795214	0.99999934	1.9e-07	4.7e-07
21	22330000	22380000	NA07056	2	22367883	22379524	0.99999379	2.16e-06	4.06e-06
21	22420000	22470000	NA07056	2	22437404	22461289	0.99999797	4.3e-07	1.6e-06
21	22430000	22480000	NA07056	2	22437404	22461289	0.99999797	4.3e-07	1.6e-06
21	22440000	22490000	NA07056	2	22441853	22461289	0.99999918	2.7e-07	5.6e-07
21	22840000	22890000	NA07056	1	22874746	22887770	0.99999854	2.8e-07	1.18e-06
21	22860000	22910000	NA07056	2	22866718	22885435	0.99999926	2.3e-07	5.2e-07
21	23190000	23240000	NA07056	2	23209673	23221180	0.99999849	3e-07	1.21e-06
21	23220000	23270000	NA07056	1	23245024	23266669	0.99999855	5.6e-07	8.9e-07
21	23260000	23310000	NA07056	2	23260091	23281038	0.99999349	2.73e-06	3.78e-06
21	23300000	23350000	NA07056	2	23330317	23348887	0.99999761	1.23e-06	1.16e-06
21	23320000	23370000	NA07056	1	23344268	23359799	0.99999902	3.7e-07	6.1e-07
21	23390000	23440000	NA07056	2	23393936	23409198	0.99999946	1.8e-07	3.6e-07
21	23540000	23590000	NA07056	2	23556412	23580212	0.99999869	3.6e-07	9.5e-07
21	24700000	24750000	NA07056	1	24720251	24741057	0.99999801	6.4e-07	1.35e-06
21	24730000	24780000	NA07056	1	24737433	24754647	0.99999898	3.7e-07	6.5e-07
21	25020000	25070000	NA07056	2	25053918	25069439	0.99999942	1.6e-07	4.2e-07
21	25060000	25110000	NA07056	2	25060366	25075849	0.99999874	2.8e-07	9.9e-07
21	25300000	25350000	NA07056	2	25334207	25349101	0.9999989	4e-07	7e-07
21	25860000	25910000	NA07056	2	25893964	25905662	0.99999769	9.3e-07	1.38e-06
21	25870000	25920000	NA07056	2	25893964	25912764	0.99999798	8.5e-07	1.17e-06
21	26090000	26140000	NA07056	1	26127468	26139990	0.99999898	2.3e-07	7.9e-07
21	27230000	27280000	NA07056	1	27247779	27262528	0.99999889	3.9e-07	7.2e-07
21	27260000	27310000	NA07056	1	27262528	27280038	0.99999624	1.6e-06	2.16e-06
21	27300000	27350000	NA07056	1	27326859	27344189	0.99999923	2.2e-07	5.5e-07
21	27310000	27360000	NA07056	1	27326859	27344189	0.99999923	2.2e-07	5.5e-07
21	27530000	27580000	NA07056	2	27560085	27574452	0.99999903	3e-07	6.7e-07
21	27590000	27640000	NA07056	2	27613265	27623811	0.99999867	4.2e-07	9.2e-07
21	27630000	27680000	NA07056	2	27647579	27670489	0.99998852	7.01e-06	4.47e-06
21	27720000	27770000	NA07056	2	27721465	27735034	0.99999636	4.6e-07	3.17e-06
21	27990000	28040000	NA07056	1	28027957	28039701	0.99999928	2.2e-07	4.9e-07
21	28000000	28050000	NA07056	1	28027957	28046341	0.99999912	3.2e-07	5.6e-07
21	28120000	28170000	NA07056	1	28146668	28168603	0.99999749	8.2e-07	1.68e-06
21	28380000	28430000	NA07056	2	28381228	28392478	0.99999832	4.4e-07	1.25e-06
21	28650000	28700000	NA07056	2	28681196	28697929	0.99999949	1.6e-07	3.6e-07
21	28660000	28710000	NA07056	2	28681196	28697929	0.99999949	1.6e-07	3.6e-07
21	28750000	28800000	NA07056	2	28782322	28798703	0.99999772	3.8e-07	1.9e-06
21	28810000	28860000	NA07056	1	28830541	28847265	0.99999676	1.19e-06	2.06e-06
21	28860000	28910000	NA07056	2	28886993	28909793	0.9999989	3.1e-07	7.9e-07
21	28870000	28920000	NA07056	2	28886993	28909793	0.9999989	3.1e-07	7.9e-07
21	29090000	29140000	NA07056	1	29119097	29131063	0.99999836	5.4e-07	1.1e-06
21	29100000	29150000	NA07056	1	29119097	29131063	0.99999836	5.4e-07	1.1e-06
21	29110000	29160000	NA07056	1	29119097	29131063	0.99999836	5.4e-07	1.1e-06
21	29590000	29640000	NA07056	1	29591670	29613132	0.99998996	4.47e-06	5.57e-06
21	31100000	31150000	NA07056	2	31123411	31142935	0.99999628	7.2e-07	3e-06
21	31340000	31390000	NA07056	2	31370611	31384543	0.99999949	1.4e-07	3.7e-07
21	32350000	32400000	NA07056	2	32353944	32372727	0.99999959	1.1e-07	3e-07
21	32360000	32410000	NA07056	2	32362409	32372727	0.99999956	1.3e-07	3.1e-07
21	32830000	32880000	NA07056	2	32832557	32851315	0.99999846	7e-07	8.4e-07
21	32840000	32890000	NA07056	2	32841153	32851315	0.99999877	4.4e-07	7.8e-07
21	32910000	32960000	NA07056	1	32931595	32953202	0.99999937	2e-07	4.3e-07
21	33420000	33470000	NA07056	2	33423452	33436132	0.99999452	1.65e-06	3.83e-06
21	33450000	33500000	NA07056	2	33483504	33498750	0.99998196	6.66e-06	1.138e-05
21	33490000	33540000	NA07056	1	33524765	33538550	0.99999911	2.3e-07	6.6e-07
21	34560000	34610000	NA07056	1	34562610	34573401	0.99999931	2.4e-07	4.6e-07
21	34720000	34770000	NA07056	1	34744476	34764288	0.99999744	6.5e-07	1.91e-06
21	34730000	34780000	NA07056	1	34744476	34764288	0.99999744	6.5e-07	1.91e-06
21	34740000	34790000	NA07056	1	34744476	34764288	0.99999744	6.5e-07	1.91e-06
21	34750000	34800000	NA07056	1	34752712	34764288	0.999997	8.1e-07	2.18e-06
21	34780000	34830000	NA07056	1	34808122	34823865	0.99998945	1.39e-06	9.17e-06
21	34840000	34890000	NA07056	1	34845307	34860205	0.99999696	8.5e-07	2.19e-06
21	35320000	35370000	NA07056	2	35341579	35357034	0.99999846	4.4e-07	1.09e-06
21	35360000	35410000	NA07056	1	35369374	35382022	0.99999841	4.4e-07	1.15e-06
21	35640000	35690000	NA07056	2	35671350	35688195	0.99999783	7.3e-07	1.45e-06
21	35650000	35700000	NA07056	2	35671350	35688195	0.99999783	7.3e-07	1.45e-06
21	36070000	36120000	NA07056	1	36096189	36115854	0.99998843	4.78e-06	6.79e-06
21	36070000	36120000	NA07056	2	36100727	36117651	0.99998346	8.27e-06	8.26e-06
21	36080000	36130000	NA07056	1	36096189	36115854	0.99998843	4.78e-06	6.79e-06
21	36090000	36140000	NA07056	1	36096189	36115854	0.99998843	4.78e-06	6.79e-06
21	36100000	36150000	NA07056	1	36101949	36115854	0.99997348	1.258e-05	1.394e-05
21	36220000	36270000	NA07056	1	36224963	36242536	0.99999853	6.5e-07	8.2e-07
21	36370000	36420000	NA07056	1	36384363	36395061	0.99999275	2.44e-06	4.82e-06
21	36430000	36480000	NA07056	2	36442469	36457445	0.99999947	1.5e-07	3.8e-07
21	36490000	36540000	NA07056	2	36513809	36525502	0.99997506	1.105e-05	1.389e-05
21	36500000	36550000	NA07056	2	36513809	36525502	0.99997506	1.105e-05	1.389e-05
21	36510000	36560000	NA07056	2	36513809	36525502	0.99997506	1.105e-05	1.389e-05
21	36810000	36860000	NA07056	2	36811816	36835576	0.99999115	4.51e-06	4.34e-06
21	37000000	37050000	NA07056	1	37035620	37049626	0.99999857	4.3e-07	1e-06
21	37000000	37050000	NA07056	2	37035620	37049626	0.99999857	4.3e-07	1e-06
21	37040000	37090000	NA07056	1	37040295	37057138	0.99999905	2.5e-07	7e-07
21	37040000	37090000	NA07056	2	37040295	37057138	0.99999905	2.5e-07	7e-07
21	37640000	37690000	NA07056	2	37671562	37689655	0.99999877	2.3e-07	1e-06
21	37680000	37730000	NA07056	2	37689655	37702279	0.99999923	1.8e-07	5.9e-07
21	38020000	38070000	NA07056	2	38022514	38037118	0.99999879	4.4e-07	7.8e-07
21	38050000	38100000	NA07056	2	38078626	38090898	0.9999925	2.11e-06	5.39e-06
21	38160000	38210000	NA07056	1	38160911	38182852	0.99999456	8.9e-07	4.55e-06
21	38160000	38210000	NA07056	2	38160911	38182852	0.99999456	8.9e-07	4.55e-06
21	38640000	38690000	NA07056	2	38641390	38652749	0.9999867	4.08e-06	9.23e-06
21	38690000	38740000	NA07056	1	38698608	38710854	0.99999452	1.83e-06	3.65e-06
21	38730000	38780000	NA07056	1	38749831	38771725	0.9999975	8.3e-07	1.67e-06
21	38840000	38890000	NA07056	1	38877503	38889959	0.99999157	2.55e-06	5.89e-06
21	38850000	38900000	NA07056	1	38877503	38896141	0.99998713	3.46e-06	9.41e-06
21	38900000	38950000	NA07056	2	38928100	38946443	0.99999698	7.9e-07	2.22e-06
21	38910000	38960000	NA07056	2	38928100	38946443	0.99999698	7.9e-07	2.22e-06
21	39210000	39260000	NA07056	2	39240917	39254227	0.99999445	2.1e-06	3.45e-06
21	39220000	39270000	NA07056	2	39240917	39254227	0.99999445	2.1e-06	3.45e-06
21	39310000	39360000	NA07056	2	39311768	39326452	0.999991	2.48e-06	6.53e-06
21	39850000	39900000	NA07056	1	39881848	39899477	0.99999796	5.2e-07	1.52e-06
21	39910000	39960000	NA07056	1	39947711	39959314	0.9999946	1.58e-06	3.82e-06
21	39920000	39970000	NA07056	1	39947711	39959314	0.9999946	1.58e-06	3.82e-06
21	39930000	39980000	NA07056	2	39940619	39955954	0.99999429	1.66e-06	4.04e-06
21	39940000	39990000	NA07056	2	39940619	39955954	0.99999429	1.66e-06	4.04e-06
21	39990000	40040000	NA07056	1	40008675	40024513	0.99999845	3.7e-07	1.18e-06
21	40380000	40430000	NA07056	1	40398141	40413236	0.99999714	7.9e-07	2.07e-06
21	40460000	40510000	NA07056	1	40495033	40506929	0.99999905	2.7e-07	6.8e-07
21	41250000	41300000	NA07056	2	41251463	41266937	0.9999977	6.3e-07	1.68e-06
21	41420000	41470000	NA07056	1	41454366	41469756	0.9999936	1.84e-06	4.56e-06
21	41430000	41480000	NA07056	1	41454366	41474147	0.99999582	1.37e-06	2.81e-06
21	41500000	41550000	NA07056	2	41502267	41525052	0.9999987	3.3e-07	9.7e-07
21	42400000	42450000	NA07056	2	42428951	42448949	0.99999857	4.2e-07	1.01e-06
21	42410000	42460000	NA07056	2	42428951	42451715	0.99999674	7.7e-07	2.49e-06
21	42440000	42490000	NA07056	1	42449217	42461416	0.99997363	9.43e-06	1.695e-05
21	42840000	42890000	NA07056	1	42861959	42882671	0.99999248	2.93e-06	4.59e-06
21	42850000	42900000	NA07056	1	42861959	42882671	0.99999248	2.93e-06	4.59e-06
21	42890000	42940000	NA07056	1	42906190	42920122	0.99999844	4.4e-07	1.12e-06
21	42990000	43040000	NA07056	1	43012930	43032350	0.99999862	4.5e-07	9.3e-07
21	42990000	43040000	NA07056	2	43023699	43036969	0.99999907	3.6e-07	5.7e-07
21	43000000	43050000	NA07056	1	43012930	43032350	0.99999862	4.5e-07	9.3e-07
21	43040000	43090000	NA07056	1	43061304	43079437	0.9999995	1.4e-07	3.6e-07
21	43280000	43330000	NA07056	1	43296613	43309634	0.99999925	2.4e-07	5.1e-07
21	43290000	43340000	NA07056	1	43296613	43309634	0.99999925	2.4e-07	5.1e-07
21	43700000	43750000	NA07056	2	43709387	43727291	0.99991235	3.653e-05	5.112e-05
21	43740000	43790000	NA07056	2	43771711	43786371	0.99999527	4.2e-07	4.31e-06
21	43790000	43840000	NA07056	2	43792665	43814231	0.9999979	5.7e-07	1.53e-06
21	43870000	43920000	NA07056	1	43898112	43919673	0.99988504	6.758e-05	4.738e-05
21	44010000	44060000	NA07056	1	44040086	44057707	0.99999668	1.29e-06	2.03e-06
21	44020000	44070000	NA07056	1	44040086	44057707	0.99999668	1.29e-06	2.03e-06
21	44090000	44140000	NA07056	2	44096818	44118487	0.99999488	9.9e-07	4.13e-06
21	44160000	44210000	NA07056	2	44176173	44197992	0.99999903	2.6e-07	7.1e-07
21	44200000	44250000	NA07056	2	44212254	44224680	0.99999911	2e-07	6.9e-07
21	44210000	44260000	NA07056	2	44212254	44224680	0.99999911	2e-07	6.9e-07
21	44350000	44400000	NA07056	2	44352444	44370404	0.99999952	1.5e-07	3.3e-07
21	44510000	44560000	NA07056	2	44513500	44532413	0.99998989	1.58e-06	8.53e-06
21	45660000	45710000	NA07056	2	45692369	45709568	0.99999727	7.9e-07	1.94e-06
21	45670000	45720000	NA07056	2	45692369	45709568	0.99999727	7.9e-07	1.94e-06
21	45680000	45730000	NA07056	1	45708197	45722811	0.99999729	7e-07	2.01e-06
21	45680000	45730000	NA07056	2	45692369	45709568	0.99999727	7.9e-07	1.94e-06
21	45690000	45740000	NA07056	1	45708197	45722811	0.99999729	7e-07	2.01e-06
21	45900000	45950000	NA07056	2	45923256	45941370	0.99999624	9.3e-07	2.83e-06
21	45960000	46010000	NA07056	2	45978898	45992236	0.99999595	1.06e-06	2.98e-06
21	46410000	46460000	NA07056	1	46417419	46428873	0.99999586	1.14e-06	2.99e-06
21	46990000	47040000	NA07056	1	47000976	47024872	0.99999929	2.3e-07	4.8e-07
21	46990000	47040000	NA07056	2	47015047	47035740	0.9999951	1.81e-06	3.09e-06
21	47500000	47550000	NA07056	2	47501987	47516905	0.99999736	6.4e-07	2e-06
21	47850000	47900000	NA07056	1	47850178	47864491	0.99999907	2.6e-07	6.8e-07
